qid,query,word_count,length_bin
13881,ما هي العربية السعيدة؟,4,Medium (4-8)
13883,ما هو اكبر جبال تركيا ؟,6,Medium (4-8)
13885,متى تأسست قوات درع الجزيرة؟,5,Medium (4-8)
13887,اين توجد مدينة حفر الباطن؟,5,Medium (4-8)
13910,كم تبعد جزيرة أرواد عن الساحل السوري؟,7,Medium (4-8)
13913,من هو هانيبال ؟,4,Medium (4-8)
13918,ماهو موطن مملكة ايبلا التاريخية؟,5,Medium (4-8)
13920,أين ولد ويليام ويتشرلي؟,4,Medium (4-8)
13925,ماذا كان عمل والد أحمد الأسير الحسيني ؟,8,Medium (4-8)
13930,ما هي مدينة فيليب العربي ؟,6,Medium (4-8)
13937,متى تم إطلاق تيليسكوب هابل ؟,6,Medium (4-8)
13947,ما هو قياس مستوى الذكاء؟,5,Medium (4-8)
13964,هل حائط البراق هو نفسه حائط المبكى عند اليهود؟,9,Long (9+)
13966,من هو فيدال كاسترو؟,4,Medium (4-8)
13973,أين ولد كوينتن جيروم تارانتينو ؟,6,Medium (4-8)
14007,هل انتهى النزاع في اوكرانيا؟,5,Medium (4-8)
14015,في أي مدينة تقع قلعة صلاح الدين في سوريا؟,9,Long (9+)
14019,ما هو المصدر الصناعي في اللغة العربية ؟,8,Medium (4-8)
14020,إلى متى يرجع تاريخ أستقلال لاوس؟,6,Medium (4-8)
14021,متى حدثت معركة الجمل؟,4,Medium (4-8)
14028,في أي سنة احتلت فرنسا هايتي؟,6,Medium (4-8)
14030,من هو مؤسس موقع ويكيليكس ؟,6,Medium (4-8)
14038,أين تقع شبه جزيرة يامال؟,5,Medium (4-8)
14039,متي ظهرت الديانة المسيحية ؟,5,Medium (4-8)
14041,ما هو التنمر؟,3,Short (1-3)
14042,ما هو ماء التبلور؟,4,Medium (4-8)
14050,متى حصلت الثورة الشبابية في اليمن؟,6,Medium (4-8)
14052,ما هو السنديان؟,3,Short (1-3)
14054,متى تأسست قناة سبيستون التلفزيونية؟,5,Medium (4-8)
14056,هل انضمت القوات البريطانية للقوات الاميركية التي غزت العراق؟,9,Long (9+)
14061,ماهي عاصمة فرنسا؟,3,Short (1-3)
14062,اين يقع قصر طولمة باغجة؟,5,Medium (4-8)
14078,من هم الموريسكيون ؟,4,Medium (4-8)
14086,متى ولدت الممثلة التركية (Beren Saat) بطلة مسلسل (العشق الممنوع)؟,10,Long (9+)
14094,أين تقع قرية طماي الزهايرة؟,5,Medium (4-8)
14095,أين تقع جزيرة فلندرز؟,4,Medium (4-8)
14102,من أخرج فيلم الاستهلال ؟,5,Medium (4-8)
14105,ما النمط المعماري لقصرالعظم؟,4,Medium (4-8)
14116,من هو إميل كريبيلن؟,4,Medium (4-8)
14120,ما هي عاصمة فنلندا ؟,5,Medium (4-8)
14121,ما هو نزع الأمين؟,4,Medium (4-8)
14128,متى ولد الأمير خليفة بن سلمان آل خليفة؟,8,Medium (4-8)
14141,أين تقع جامعة غوتينغن؟,4,Medium (4-8)
14145,متى عاش خير الدين بربروس باشا؟,6,Medium (4-8)
14154,من هي كونديليزا رايس؟,4,Medium (4-8)
14155,من هو إبراهام أورتيليوس؟,4,Medium (4-8)
14158,ما هي الهرمونات الستيرويدية؟,4,Medium (4-8)
14162,في أي عام نشب صراع أيلول الأسود ؟,8,Medium (4-8)
14170,هل يعد فرط كوليسترول الدم من الأمراض المزمنة ؟,9,Long (9+)
14171,ماذا يعني وجود الدم في السائل المنوي ؟,8,Medium (4-8)
14176,هل يوجد الغلوتين في شراب السعال؟,6,Medium (4-8)
14178,من كان قائد القوات الزنجبارية خلال حرب زنجبار عام 1896 ؟,11,Long (9+)
14185,من كان الرئيس الفرنسي عندما حدث انقلاب الجزائر عام 1961؟,10,Long (9+)
14188,ماهو اسم المدينة التي عرفت كعاصمة للدولة الإدريسية؟,8,Medium (4-8)
14207,ما هو السبب المباشرللحرب العالمية الأولى؟,6,Medium (4-8)
14222,ما هي عاصمة المالديف؟,4,Medium (4-8)
14225,متى تكونة أمة الاوساج ؟,5,Medium (4-8)
14228,كم عدد الدول الموجودة في قارة أفريقيا؟,7,Medium (4-8)
14238,متى تأسست العالمة التجارية نوتيلا؟,5,Medium (4-8)
14240,ما هي هواتف نقل الصوت عبر بروتوكول الإنترنت اللاسلكية؟,9,Long (9+)
14250,ما هي الحيوانات مزدوجات الأصابع؟,5,Medium (4-8)
14256,ما هي عاصمة مالطا؟,4,Medium (4-8)
14263,متى كانت النهضة ألأوروبية؟,4,Medium (4-8)
14273,في أي عام كان إطلاق مصر القمر الصناعي المصري الثاني، النايل سات 102؟,13,Long (9+)
14275,ما هو زيت كبد سمك؟,5,Medium (4-8)
14279,"من هو مؤلف رواية ""كافكا على الشاطئ""؟",7,Medium (4-8)
14281,ما هي الكحول؟,3,Short (1-3)
14283,من هم المصريون القدماء ؟,5,Medium (4-8)
14297,أين تقع بغداد ؟,4,Medium (4-8)
14310,متى تم إنشاء مدينة هوليوود؟,5,Medium (4-8)
14322,من هي إلكا أغريكولا؟,4,Medium (4-8)
14334,من هي مابل نورماند؟,4,Medium (4-8)
14338,ما اسم والدة يوحنا المعمدان؟,5,Medium (4-8)
14344,أين ولد سلفادور دالي؟,4,Medium (4-8)
14363,في أي عام ولد بيل غيتس؟,6,Medium (4-8)
14380,متى ولد محمد بن جرير الطبري؟,6,Medium (4-8)
14381,ما هو الإشعاع الكهرومغناطيسي؟,4,Medium (4-8)
14383,من إكتشف الكمبيوتر؟,3,Short (1-3)
14387,متى ولد سعد الدين رفيق الحريري ؟,7,Medium (4-8)
14394,من هو فينس غيليغان؟,4,Medium (4-8)
14395,ما هي العصمة البابوية ؟,5,Medium (4-8)
14396,هل يؤمن المسيحيون بآدم وحواء؟,5,Medium (4-8)
14401,متى توفيت أم كلثوم؟,4,Medium (4-8)
14404,اين ولد المغني الامريكي جوني كاش؟,6,Medium (4-8)
14408,من هو اوزكر لافونتاينه؟,4,Medium (4-8)
14423,ماهو الGDPR أو قانون حماية البيانات ؟,7,Medium (4-8)
14428,ما معنى التطير ؟,4,Medium (4-8)
14429,من هو مؤسس الدولة العباسية؟,5,Medium (4-8)
14444,متى ولد خالد بن الوليد ؟,6,Medium (4-8)
14446,أين تقع مقاطعة بروسيا؟,4,Medium (4-8)
14463,متي ولد نابليون بونابارد؟,4,Medium (4-8)
14464,متى تم إعادة إفتتاح سكة حديد الحجاز ؟,8,Medium (4-8)
14468,"متى حصلت مجزرة ""جمعة الكرامة"" ؟",6,Medium (4-8)
14469,متى تم بناء ملعب الاليانز ارينا؟,6,Medium (4-8)
14471,ما هي الدول النامية؟,4,Medium (4-8)
14472,متى تم اصدار الدستور المصري؟,5,Medium (4-8)
14482,ما لقب القديس أنطونيوس الكبير باللغة القبطية؟,7,Medium (4-8)
14483,متى تم بناء تمثال ابو الهول؟,6,Medium (4-8)
14495,ماهو تعداد سكان آيسلندا ؟,5,Medium (4-8)
14497,ما هو المنهج التجريبي ؟,5,Medium (4-8)
14504,متى تم تأسيس الاتحاد الأوروبي؟,5,Medium (4-8)
14505,ما هي مساحة بنغال الغربية؟,5,Medium (4-8)
14514,ما هو الدليل التشخيصي والإحصائي للاضطرابات النفسية؟,7,Medium (4-8)
14515,في أي عام تم إنشاء شركة برايس ووتر هاوس كوبرز؟,10,Long (9+)
14517,متى حصلت الانتفاضة الفلسطينية الأولى ؟,6,Medium (4-8)
14518,متى وقع الهجوم على الهجوم على صحيفة شارلي إبدو؟,9,Long (9+)
14527,من أي مدينة يبدأ خط حديد الحجاز؟,7,Medium (4-8)
14536,أين تقع جزر الأزور؟,4,Medium (4-8)
14538,من فتح الأندلس؟,3,Short (1-3)
14539,ما هو التعبير الدرامي؟,4,Medium (4-8)
14548,متى عقدت اتفاقية تعيين الحدود البحرية السعودية المصرية؟,8,Medium (4-8)
14553,أين تقع ويلز؟,3,Short (1-3)
14564,متى سميت أنقرة عاصمة لتركيا؟,5,Medium (4-8)
14568,ما هي الدواجن أو الطيور الداجنة ؟,7,Medium (4-8)
14581,من هو غوستاف كاسل؟,4,Medium (4-8)
14585,ماهو برنامج الأمم المتحدة الإنمائي ؟,6,Medium (4-8)
14592,ما هو مرض القرن الأمامي؟,5,Medium (4-8)
14599,متى وصل الاسلام إلى البانيا؟,5,Medium (4-8)
14604,كم عدد مواسم مسلسل فريندز ؟,6,Medium (4-8)
14611,من هو سرجون الأول؟,4,Medium (4-8)
14619,متي تأسست كتائب عزالدين القسام ؟,6,Medium (4-8)
14631,من هو فريدريش إيبرت؟,4,Medium (4-8)
14642,متى إندلعت ثورة جمال عبد الناصر ؟,7,Medium (4-8)
14650,في أي عام أنشئت القوة متعددة الجنسيات والمراقبون في سيناء؟,10,Long (9+)
14651,في أي عام تم توقيع إتفاقية سايكس بيكو ؟,9,Long (9+)
14659,هل توجد حرية الإعتقاد في الأردن ؟,7,Medium (4-8)
14662,من تتولى منح جائزة أنطوانيت بيري للتميز في مجال المسرح؟,10,Long (9+)
14686,هل نيللي فرتادو إسبانية الأصل ؟,6,Medium (4-8)
14687,من هو  جلالُ الدين يلدرم بايزيد خان الأوَّل بن مُراد بن أورخان العُثماني؟,13,Long (9+)
14691,ما هي العفص؟,3,Short (1-3)
14697,متى  بني جامع الزيتونة ؟,5,Medium (4-8)
14704,ما هو مثلث باسكال؟,4,Medium (4-8)
14716,أين تقع جمهورية ألبانيا ؟,5,Medium (4-8)
14719,متى تاسست وكالة ناسا ؟,5,Medium (4-8)
14721,ما هو الكيتين؟,3,Short (1-3)
14722,ما هو اسم أول ألبوم اطلقته نيللي فرتادو؟,8,Medium (4-8)
14723,ما هو داء الانسداد الرئوي المزمن؟,6,Medium (4-8)
14730,في أي كوكبة يقع النجم القطبي؟,6,Medium (4-8)
14731,من هو جاك ماريتان؟,4,Medium (4-8)
14736,ما هو الربيع العربي؟,4,Medium (4-8)
14747,متى ولد إبن الهيثم ؟,5,Medium (4-8)
14756,ما معنى كلمة إسكيمو؟,4,Medium (4-8)
14767,ما هو الاسم الحقيقي للشاعر امرؤ القيس؟,7,Medium (4-8)
14781,من كانت زوجة ابراهام لينكولن؟,5,Medium (4-8)
14787,في أي مقاطعة أمريكية تقع بيفرلي هيلز؟,7,Medium (4-8)
14789,من هو زوج الملكة إليزابيث من فالوا؟,7,Medium (4-8)
14802,كم يبلغ عدد جزر المالديف ؟,6,Medium (4-8)
14804,هل تعد ايطاليا جغرافياً شبه جزيرة؟,6,Medium (4-8)
14816,متى نالت سوريا استقلالها ؟,5,Medium (4-8)
14817,من هم الأوس والخزرج؟,4,Medium (4-8)
14822,ما هو الصوروفاغانكس؟,3,Short (1-3)
14832,كم يوم تستمر دورة الحيض ؟,6,Medium (4-8)
14845,في أي عام صدر كتاب أعمدة الحكمة السبعة؟,8,Medium (4-8)
14850,ماهو الكوليسترول ؟,3,Short (1-3)
14851,ما هي الكوميكس ؟,4,Medium (4-8)
14856,ما نسبة المسيحيين في فلسطين؟,5,Medium (4-8)
14859,أين بدأت موسيقى الراي؟,4,Medium (4-8)
14861,اين يوجد مضيق هرمز؟,4,Medium (4-8)
14869,متى تأسست جريدة الحياة ؟,5,Medium (4-8)
14885,متى تأسست جامعة رياض العلم في الرياض؟,7,Medium (4-8)
14900,ما هي القرنية ؟,4,Medium (4-8)
14905,من هو مبتكر شخصية الرجل الوطواط؟,6,Medium (4-8)
14926,ما هو رقص البالي؟,4,Medium (4-8)
14938,ما هو عدد الدول المطلة على البحر الأدرياتيكي؟,8,Medium (4-8)
14939,ما هي البرمائيات؟,3,Short (1-3)
14943,من هو مؤلف كتاب الفهرست؟,5,Medium (4-8)
14949,من أول من سكن فلسطين؟,5,Medium (4-8)
14951,متى توفي حافظ الأسد؟,4,Medium (4-8)
14963,ماهو اسم الجهة المانحة لجائزة الأوسكار؟,6,Medium (4-8)
14965,كم دامت الحضارة الكنعانية في فلسطين؟,6,Medium (4-8)
14966,ما عاصمة البرتغال؟,3,Short (1-3)
14967,ما هي الجندرة ؟,4,Medium (4-8)
14968,من مؤلف كتاب اغنى رجل في بابل ؟,8,Medium (4-8)
14989,كيف يمكن الحصول على فيتامين د طبيعياً ؟,8,Medium (4-8)
14991,ما هو قانون جيستنيان الأول؟,5,Medium (4-8)
14993,من هم الخوارج؟,3,Short (1-3)
14999,من هو مخرج الفلم الأمريكي البجعة السوداء؟,7,Medium (4-8)
15004,متي سقط الإتحاد السوفيتي ؟,5,Medium (4-8)
15011,هل يمكن تحويل الغاز إلى حالة صلبة بدون المرور بالحالة السائلة ؟,12,Long (9+)
15012,أين تبدأ دورة الماء؟,4,Medium (4-8)
15015,ما هي المستحرة المتقلبة؟,4,Medium (4-8)
15022,ما هو العدد الذري للمغنيزيوم؟,5,Medium (4-8)
15023,ما هي مساحة جزيرة مارتينيك؟,5,Medium (4-8)
15024,ما هي المركبة الجوية؟,4,Medium (4-8)
15027,في أي عام تم إجراء اول عملية قلب قيصرية؟,9,Long (9+)
15041,كيف يمكن تحرير نص بإستعمال المايكروسوفت وورد ؟,8,Medium (4-8)
15044,ما هي اكبر مدينة في بنين؟,6,Medium (4-8)
15048,متى ولد ابن البيطار؟,4,Medium (4-8)
15050,في أي عام انضمت بلغاريا ورومانيا إلى الاتحاد الأوروبي؟,9,Long (9+)
15054,ما هو تخطيط صدى القلب؟,5,Medium (4-8)
15061,ما هو مؤشر كتلة الجسم؟,5,Medium (4-8)
15073,هل أستعمل التُرس (الدرع) في أوروبا ؟,7,Medium (4-8)
15074,ما هي الفحسة ؟,4,Medium (4-8)
15077,من إكتشف النيتروغليسرين ؟,4,Medium (4-8)
15099,متى تأسست شركة أدوبي ؟,5,Medium (4-8)
15104,من هو نيكولا تسلا ؟,5,Medium (4-8)
15107,من هو ماو تسي تونغ ؟,6,Medium (4-8)
15109,ما هي اليسارية؟,3,Short (1-3)
15110,هل مملكة ليسوتو بلد ساحلي؟,5,Medium (4-8)
15111,متى تم توقيع الاتفاق النووي الايراني؟,6,Medium (4-8)
15113,اين تقع مدينة الشوبك ؟,5,Medium (4-8)
15114,من هو والد دونالد ترامب ؟,6,Medium (4-8)
15115,متى توفي بلال بن رباح ؟,6,Medium (4-8)
15121,من هو توماس سانكارا؟,4,Medium (4-8)
15145,من هو مؤسس اتحاد المصارعة الحرة ؟,7,Medium (4-8)
15147,في أي عام وقعت نكسة حزيران ؟,7,Medium (4-8)
15153,متي تم تفعيل قانون سماح المرأة بالقيادة في السعودية ؟,10,Long (9+)
